Ticker,EA,BIDU,SPOT,URBN,PVH,HD,IRBT,EXPE,YETI,STZ,COST,PXD,EOG,BLK,JPM,SIVB,ALXN,BIIB,ABMD,CI,QDEL,SUPN,BA,XPO,CAT,URI,CRM,ADBE,LITE,MU,AVGO,MPWR,PANW,PKG,JLL
Name,Electronic Arts Inc,Baidu Inc,Spotify Technology SA,Urban Outfitters Inc,PVH Corp,Home Depot Inc,iRobot Corp,Expedia Group Inc,Yeti Holdings Inc,Constellation Brands Inc,Costco Wholesale Corp,Pioneer Natural Resources Co,EOG Resources Inc,BlackRock Inc,JPMorgan Chase & Co,SVB Financial Group,Alexion Pharmaceuticals Inc,Biogen Inc,Abiomed Inc,Cigna Corp,Quidel Corp,Supernus Pharmaceuticals Inc,Boeing Co,XPO Logistics Inc,Caterpillar Inc,United Rentals Inc,Salesforce.com Inc,Adobe Inc,Lumentum Holdings Inc,Micron Technology Inc,Broadcom Inc,Monolithic Power Systems Inc,Palo Alto Networks Inc,Packaging Corp of America,Jones Lang LaSalle Inc
1/18/2019,0.035942213,0.01933258,0.003076953,0.019736811,0.02435851,0.026934377,0.017498023,0.01516585,-0.000552792,0.023634212,0.010072775,0.011377083,0.020191793,0.016799282,0.016226191,0.024936816,0.021200488,-0.002719108,0.010353545,0.001696692,0.014356814,0.023950457,0.01570643,0.033986049,0.021843306,0.033003879,0.017954798,0.012725045,0.022391283,0.055489874,0.021501636,0.01769983,0,0.018508242,0.015860636
1/17/2019,-0.006783808,-0.009661261,-0.00744879,-0.000313185,0.028790037,-0.012257119,0.035411788,0.006120643,0.033714286,0.003002248,0.006090033,-0.001880982,0.003851281,-0.001259048,0.004097545,0.002669355,0.026141505,0.019004298,0.019097282,-0.011335366,-0.014153613,-0.006948103,0.019968164,0.018796356,0.021874373,0.015999974,0.008617302,0.010126047,0.006784876,0.008933859,0.014421966,0.010051112,0.00993542,0.010980356,0.022842999
1/16/2019,0.004805006,0.010837891,0.022857143,-0.000626009,0.001244988,0.003229977,0.000824208,-0.006253717,-0.002848946,-0.004049,-0.004027867,0.003565721,0.003049748,0.030770403,0.008064535,0.027707909,-0.000268558,-0.01632402,-0.004545254,0.000915828,-0.006375398,-0.010838064,-0.000510995,0.005637556,0.007422262,0.011622884,-0.004356921,-0.001691715,-0.004792006,-0.012062371,-0.018675185,-0.010273981,0.005645227,-0.0054602,0.014539805
1/15/2019,0.010273154,0.030055781,0.035829856,-0.0099163,-0.000574289,-0.013086543,0.018101199,0.013193275,-0.032524809,-0.002051512,0.009712967,0.000979764,0.000811991,0.010821856,0.007331031,0.013813614,0.038575952,0.021548319,0.03286276,0.023431398,0.026366494,0.024925549,0.005365929,0.003494226,-0.008421914,-0.005053932,0.021499479,0.033253765,0.012348446,-0.019613384,0.022402015,0.018266322,0.026881471,0.006392282,0.00608898
1/14/2019,-0.023373705,-0.018541942,0.051360788,-0.010729583,-0.012196252,-0.003344294,-0.034937574,0.008667509,0.084928235,0.010363581,-0.007173059,0.00456966,0.016929948,-0.003744573,0.010309273,0.002136814,-0.031944525,-0.008373032,-0.026405152,-0.013408056,-0.018511523,-0.021474045,-0.00719745,-0.045728835,-0.002270958,-0.006045117,-0.010166045,-0.012586845,-0.008309687,-0.037211888,0.001197226,-0.030039442,-0.005306976,-0.021400399,-0.006198761
1/11/2019,-0.003406274,-0.013305643,-0.027515557,0.00184269,0.06903168,0.001954646,-0.000231286,0.000175147,0.022629908,-0.004501819,-0.00061725,-0.020655426,-0.022699815,-0.003979977,-0.004781293,0.013178345,0.001802912,0.006099185,-0.033807826,0.01501724,0.005126277,0.049235047,0.000822332,0.003025944,-0.006468191,-0.011197188,0.003468512,-0.000925268,0.014193835,0.002784684,0.004208105,0.011238696,-0.000153056,0.002751197,0.010589881
1/10/2019,0.023619367,0.010261684,0.010106757,-0.034114448,-0.035766475,-0.003727765,-0.016941422,-0.003664325,-0.021543927,0.059560124,0.00352558,-0.003909167,-0.000705677,-0.001724157,-9.9621E-05,0.008161333,0.008821399,0.013960741,-0.003775235,0.00751243,0.041114805,-0.000278031,0.025535996,0.012088975,0.02064947,0.002616679,0.007192191,0.009939307,0.007597765,0.01326188,0.013155778,0.006805492,0.014965558,0.041848193,0.015064256
1/9/2019,-0.001235599,0.019828673,0.044347964,0.029627274,0.012432203,0.010343471,-0.00407656,-0.020090635,-0.007130184,-0.124173231,0.006473218,0.025386734,0.038421341,0.005729917,-0.001690354,0.017820931,0.012429776,0.006750102,0.05646624,0.002211471,0.034348804,0.016106245,0.00969066,0.02988046,0.003852926,0.019009109,0.001852896,0.011818807,0.02968249,0.050385207,0.043249861,0.033296665,0.014073455,-0.022854526,0.000378712
1/8/2019,0.016326077,0.004919975,-0.015750653,0.00707487,0.028307642,0.00480119,0.031899929,0.021037074,0.035055351,0.013049701,0.007487975,-0.000843254,0.010686669,0.012725586,-0.001885707,0.009851761,0.006207143,0.006327568,0.011499445,0.018391371,-0.029178265,0.014040028,0.037853252,0.01791149,0.012009774,0.018752181,0.024609759,0.014917552,0.02912619,-0.007647,-0.008025853,0.01706155,0.016439749,0.025741285,0.034631394
1/7/2019,0.037550321,0.010251687,0.007172382,0.006813162,0.049962649,0.019698147,0.027124364,0.012998544,0.062745098,0.021005837,0.003684923,0.021753368,0.006281968,0.00278184,0.000695249,0.023102584,0.018301906,0.012785497,0.004338904,-0.011606353,0.015316445,0.016307571,0.003149123,0.039704885,0.000624271,0.036229966,0.03087847,0.013572629,0.01052881,0.03975532,0.020366171,0.026264594,0.016052969,0.009864206,0.001883924
1/4/2019,0.072544773,0.040333461,0.087048296,-0.007682852,0.034836332,0.029713495,0.064384275,0.042112019,0.017287234,0.031064221,0.02903905,0.033845445,0.043903522,0.036615688,0.036865374,0.056791843,0.057778675,0.036905495,0.036885086,0.016813029,0.041999161,0.046951251,0.052042402,0.028736598,0.054645658,0.07991757,0.057975562,0.048632384,0.071263859,0.054838742,0.009828501,0.041156424,0.026099066,0.03957047,0.045122709
1/3/2019,-0.020654522,-0.046471451,-0.041498163,-0.019584152,-0.029735758,-0.022040479,-0.012115081,-0.030898431,-0.069882498,-0.014874316,-0.021195538,0.003201646,-0.007063229,-0.029377,-0.014211727,-0.031658482,0.022029535,0.00758147,-0.024745071,-0.008548377,-0.019962976,0.000915441,-0.039869075,-0.040242843,-0.038534508,-0.034463169,-0.037993426,-0.03949775,-0.084057337,-0.053435115,-0.088951096,-0.059164915,-0.019158397,-0.019633382,-0.0487006
1/2/2019,0.018502077,0.023013833,0.00211452,-0.000301265,0.005809525,0.003433784,-0.053737761,-0.005947616,0.089622642,0.020022281,0.005154415,0.021137481,0.038986309,-0.008655322,0.017311973,0.031171009,0.00708712,0.01252821,-0.046394344,-0.014479783,-0.004711184,-0.013546086,0.004061965,0.010694267,-0.005430128,0.03013756,-0.010367219,-0.007381533,0.013806285,0.032146234,-0.003028163,-0.006967697,-0.027289614,0.013060181,0.012085328
12/31/2018,-0.00491802,-0.022013887,0.011947182,-0.00539245,0.006606046,0.009399642,0.029758952,-0.005649226,0.001349528,-0.012526008,0.008265742,0.007738943,-0.003541955,0.011822871,0.008158645,0,0.001543072,0.025211312,0.021592217,-0.003828955,0.016448074,0.026576019,0.019343837,0.018026093,0.011623318,0.010147773,0.017003327,0.013938063,0.010584508,0.005068103,0.00272096,0.010869561,0.022918595,0.013848391,-0.018452475
12/28/2018,-0.001636623,0.003651417,-0.014584396,-0.007728835,0.00522535,-0.000587113,-0.012987001,-0.009443023,0.042194093,-0.003914403,0.004774137,0.003305636,-0.014303505,0.001108826,-0.002163978,-0.000684057,-0.009072365,-0.003023046,0.007919663,-0.011100179,0.003342386,-0.006447621,-0.002396452,0.00071436,-0.008368228,-0.031396135,-0.003846184,-0.008927752,0.022129384,-0.011274663,0.010922814,0.010633653,0.010204647,-0.023255821,-0.005397864
12/27/2018,0.019771486,-0.008954803,-0.001929156,-0.012331239,-0.003255311,0.012122715,0.007335836,0.001488642,0.008510638,0.00048955,0.012334458,0.000384563,-0.002247423,0.017233669,0.011254596,-0.016202454,0.002350005,-0.002574818,0.026769487,0.027500917,0.01098207,0.006178591,0.010225243,0.007558071,0.015309355,0.016194705,0.033323151,0.009822839,0.014214465,0.033667887,0.010921248,0.000526138,0.003413212,0.019845138,0.011307797
12/26/2018,0.042425026,0.037678196,0.058375879,0.073432115,0.06138436,0.064120383,0.076467462,0.0467461,0.127098321,0.041223346,0.04547609,0.078997542,0.073980254,0.053791119,0.041458725,0.070308536,0.041835224,0.05985642,0.093781188,0.054041968,0.062850708,0.049610863,0.067208314,0.087475581,0.066780767,0.075286766,0.078381223,0.086712774,0.067909429,0.064438284,0.061334494,0.06949915,0.068843761,0.060166754,0.040912395
12/24/2018,-0.024160885,-0.001905749,0.008517447,-0.004705113,-0.021302993,-0.014581286,0.007024599,-0.009532459,-0.021126761,-0.032248099,-0.023288096,-0.036536595,-0.050424044,-0.02001848,-0.021556801,-0.014415988,-0.007291504,-0.007483984,-0.031726969,-0.018146737,-0.032363205,-0.00516129,-0.034115848,-0.018440319,-0.025984871,-0.03627776,-0.01285495,-0.017432945,-0.011321775,-0.042875989,-0.045363628,-0.034326663,-0.019387231,-0.03455535,-0.014322305
12/21/2018,-0.01123453,-0.018333768,-0.067144007,-0.027159017,-0.017932178,-0.022417161,-0.051659139,-0.036392238,-0.01540832,-0.028164032,-0.013240015,-0.027522886,-0.027635342,-0.006753299,-0.023639129,-0.010696321,-0.065105749,-0.040125822,0.021141164,0.008342605,-0.039231992,-0.056316533,-0.027152152,-0.01438847,-0.01217617,-0.018251766,-0.03773584,-0.045049125,-0.069801662,-0.030690568,0.012485048,-0.020666894,-0.034161859,-0.04370486,-0.01559547
12/20/2018,-0.011740671,-0.013047729,-0.034886653,-0.00877196,-0.0123538,-0.020291201,-0.019834915,-0.007294918,-0.042772861,-0.030274787,-0.021250105,-0.029795669,-0.034846326,-0.00139707,-0.008634044,-0.006867311,-0.015178031,-0.001230022,-0.040048678,-0.069839633,-0.02283856,-0.014992505,-0.020341226,0.0153787,-0.006376157,0.004558959,-0.026151272,-0.026708213,-0.02133267,-0.004138777,-0.008200444,-0.000797748,0.00251409,-0.014934103,-0.011753681
12/19/2018,-0.020499988,-0.030606795,-0.015268475,-0.020154148,-0.009207139,-0.014584807,-0.009155274,-0.026297956,-0.013818182,-0.003070309,-0.007783645,0.003785904,-0.010956242,-0.029111819,-0.012685196,-0.017137735,-0.030285867,-0.006988967,-0.028411986,0.006456331,-0.01919998,-0.047142914,-0.025940392,-0.004401914,-0.015611109,-0.034819198,-0.008766649,-0.00676452,-0.011842728,-0.0791557,-0.02315054,-0.042840115,0.009987609,-0.012443813,-0.024229132
12/18/2018,0.009718503,-0.013246203,0.000332041,0.01017964,0.010729197,0.012323557,-0.008952407,0.011374331,0.037735849,-0.0194832,0.003758066,-0.0101926,-0.022866656,0.013483163,-0.004746959,-0.01618591,-0.032319922,-0.058607492,0.020182747,-0.033222669,0.018122561,-0.022892239,0.037737612,-0.029351699,-0.001606876,-0.008253515,0.011388863,0.021682121,-0.014242376,0.006788666,-0.007197456,0.036307693,0.003453938,0.000576492,0.037837024
12/17/2018,-0.011601808,-0.043257814,-0.04145448,0.005418453,-0.020062215,-0.025073925,-0.042954717,-0.012081798,-0.037763253,-0.028796736,-0.023326574,-0.027052662,-0.03866904,-0.010593775,-0.012763066,0.00547696,0.000913817,-0.004609703,-0.055093497,-0.032672649,-0.016028832,0.001677908,-0.008219506,0.044228963,-0.018142982,-0.003686191,-0.045315173,-0.037478239,-0.01449602,-0.009356725,-0.002746875,-0.04105557,-0.040319502,-0.07170381,-0.047954992
12/14/2018,-0.008656901,-0.013118405,0.00103542,-0.011603689,-0.014589282,-0.009087286,-0.015053016,-0.010285071,0.055172414,-0.00744681,-0.085868129,-0.010533968,-0.026743213,-0.012833417,-0.008208001,-0.022536062,-0.02668327,-0.017461194,-0.011040908,-0.03104509,-0.015970051,0.004494382,-0.020647186,0.158426944,0.006910177,-0.028287969,-0.029049214,-0.072879724,-0.009119972,-0.023415163,-0.013433984,-0.021690698,-0.021793472,0.010599143,0.000525718
12/13/2018,-0.025665707,0.000834459,-0.022729026,-0.045170453,-0.040474773,-0.001951708,-0.041010498,-0.012469041,-0.061151079,-0.02195673,-0.005662888,-0.012539131,-0.010584051,-0.007178192,0.000989911,-0.038719767,-0.03914197,-0.007656211,-0.033173065,0.020511326,-0.014380062,-0.043010832,-0.003734342,-0.261655882,0.004227476,0.005355438,0.007495203,0.010303396,-0.022291573,-0.028032168,0.013020608,-0.019409574,-0.007334313,-0.002353696,0.01062369
12/12/2018,-0.005393145,0.016398043,0.000779045,0.001422447,-0.005146781,0.011613707,0.032986953,0.023236137,-0.063973064,-0.010806891,0.005739482,0.012187208,0.018222883,0.011434905,0.006475981,0.015579916,0.018984586,0.008818212,0.007801777,0.008497622,0.005078086,0.005949189,0.014470635,-0.096266334,0.017283379,0.063224052,0.024124594,0.000855984,0.015621531,0.023288839,0.032976865,0.024695474,0.0276543,0.003543048,0.007723454
12/11/2018,-0.003463525,-0.013113789,-0.018502929,-0.067144321,-0.016866814,0.003028729,-0.027359685,-0.003620149,-0.018506279,0.007848387,0.017245999,-0.013446139,0.003539383,-0.019325666,-0.009767129,-0.016160642,0.001569996,0.001095689,0.013810792,-0.000679363,0.067111317,-0.024531786,-0.013237266,0.012448747,-0.001215689,0,-0.003496838,0.005121062,0.017741843,0.01178161,0.031724121,0.004327893,0.028899759,0.006918903,0.005149832
12/10/2018,0.014663185,-0.002004906,-0.033404812,0.01727859,-0.016106997,-0.006366042,0.001981724,0.00456698,-0.02007772,-0.006945541,-0.009783761,-0.017063036,-0.018337933,0.000407073,-0.018685276,-0.007774567,-0.008217959,0.008556155,0.019337412,-0.000145511,-0.01539093,0.037777198,0.009683787,-0.00887746,-0.001295027,-0.020011554,0.009709504,0.025588218,0.035552422,-0.014443557,0.046771062,-0.013789758,0.023702148,-0.004841272,-0.024737549
12/7/2018,-0.016213639,-0.006308794,-0.011108704,-0.021141623,-0.03947493,-0.018015495,-0.009595431,-0.019975127,-0.082590612,-0.011063296,-0.035763306,0.002664475,0.01449131,-0.017814765,-0.018062567,-0.060917141,-0.044943845,-0.030517296,-0.04642928,-0.0381726,-0.205316373,-0.098914699,-0.026152376,-0.066835186,-0.037547675,-0.008489936,-0.043010003,-0.050393029,-0.063044936,-0.062649247,0.005808803,-0.029552286,-0.036802745,-0.02517038,-0.035011639
12/6/2018,0.033259387,-0.010730357,0.017323435,0.009066667,-0.005965096,0.00376497,-0.0252949,0.015743386,-0.002371132,-0.002353976,0.030262835,-0.021004939,-0.018641355,-0.013288316,-0.019024543,-0.088508088,-0.010302551,0.012301307,0.0177273,-0.016296364,0.02285236,-0.118887138,-0.030948962,-0.009595369,-0.00734624,-0.013735996,0.02025275,0.019567154,-0.008643595,0.021420742,-0.020685995,-0.010249105,0.025557117,-0.006460406,0.039476612
12/4/2018,-0.033571429,-0.045314367,-0.043929438,-0.046044288,-0.060919066,-0.035435211,-0.067215295,-0.015499373,-0.008230394,-0.035517973,-0.024689759,-0.050202132,-0.03736931,-0.060063915,-0.044636393,-0.060746946,-0.025264987,-0.028477651,-0.047372306,-0.031133252,-0.027575036,-0.058329982,-0.048505343,-0.068281886,-0.069305351,-0.108753989,-0.034061666,-0.036981855,-0.055474168,-0.078690934,-0.04143438,-0.058561574,-0.011488473,-0.021113792,-0.065490688
12/3/2018,-0.000832639,0.016199294,0.031529461,0.03202943,0.033843063,0.007874865,0.057337535,-0.001159075,0.010095012,0.01251546,0.003459028,0.038104875,0.046462086,0.016027665,0.0094432,0.004591649,0.018838806,-0.004584679,0.03237351,0.006535932,0.01364686,0.030366998,0.038066578,0.017400461,0.024176288,0.018184966,0.009736614,0.017417976,0.074207307,0.038122354,0.019628455,0.020140746,0.03677364,0.002248946,-0.006215106
11/30/2018,-0.026854949,0.027617061,-0.018566507,0.027238348,0.006741414,0.026528477,0.015974441,0.008769061,0.045962733,-0.002293515,0.001212097,-0.00951926,-0.020479713,0.011987474,0.01026716,0.045503024,-0.001540409,0.021769132,0.002078385,0.003864808,-0.01490123,0.05966476,0.012260676,-0.006287595,0.04177229,0.010438225,0.021757758,0.007226316,0.001802253,0.017145898,0.006913303,0.020712668,-0.017608668,0.01367881,0.014236105
11/29/2018,0.005704272,-0.02770113,0.005208348,-0.023439531,-0.010278679,-0.00997565,0.02076317,-0.003495372,-0.161458377,-0.025382511,0.002865324,0.00858691,0.016382404,-0.010133998,-0.007932257,-0.003597731,0.004070336,-0.016945597,-0.009635496,0.003608156,-0.004835574,-0.009078831,0.02716635,0.002758426,-0.004129461,-0.011343301,-0.00654151,-0.000481566,0.004071477,-0.020666469,0.002380754,0.003100995,-0.002775518,-0.001138593,-0.020058322
11/28/2018,0.0101129,0.030909838,-0.00367564,0.02207265,0.007357057,0.030431379,0.053240236,0.022290263,0.061946958,0.028192119,0.032868514,0.005301701,0.017851848,0.024235229,0.011119273,0.035343941,0.015794228,0.026033761,0.067749604,0.022693771,0.068549775,0.037922364,0.048643326,0.042591073,0.049518427,0.041851777,0.102712858,0.073024788,0.032702592,0.046216189,-0.002586619,0.043439563,0.059727458,0.012365018,0.017083139
11/27/2018,0.001295196,-0.012959712,0.005434783,0.006775067,-0.021524666,0.02002126,-0.06096125,0.00823472,0.008928571,0.008706415,0.016222305,-0.020766805,-0.005753797,-0.003178065,0.004210118,0.00369613,0.016218487,0.013489822,0.008998933,0.002404263,-0.014763261,0.000229839,0.005278799,-0.015372262,-0.00160257,-0.024106824,0.008939142,0.001250185,-0.005805852,0.011758272,0.002209865,-0.026384191,-0.021900017,-0.013847178,-0.009578335
11/26/2018,0.027337632,0.014128476,0.066378145,0.020464657,0.022157589,0.005744761,0.011968208,0.030404796,-0.009397457,0.006585831,-0.002771911,0.020860335,0.018272129,0.02921719,0.024472555,0.038425937,0.007620678,-0.001812006,0.039210413,0.024246988,0.001699779,0.01588043,0.012935395,0.026293966,0.020274706,0.049508583,0.035892855,0.028373865,0.08055215,0.004670274,0.023531952,0.02123383,0.023557771,0.012238458,0.023397271
11/23/2018,-0.016067592,-0.007284567,-0.019472587,-0.033155132,-0.014056829,-0.002657992,0.018619095,0.000442197,-0.001655684,-0.007054334,0.006816945,-0.044102485,-0.050000042,-0.00247784,-0.009197289,-0.008919632,-8.46922E-05,0.014323707,-0.00726128,0.00691431,0.000680405,0.00093504,-0.015756983,-0.001105806,-0.012513134,-0.027610646,-0.012622357,-0.001858563,-0.010675298,0.00054978,-0.000434791,0.006068958,-0.003234743,-0.001775021,0.00989948
11/21/2018,0.012045291,0.036454818,0.017579021,0.02241662,0.035029245,0.001478837,0.020239721,0.013169586,0.03661333,0.018299137,-0.003374096,0.018658234,0.035560695,0.011664843,-0.007468846,-0.002355477,0.011042638,-0.012269979,-0.002282586,0.009288701,0.00017016,0.012784019,-0.001196114,0.015583223,0.013085842,0.028675485,0.02419821,0.028444,0.008765314,0.007198284,0.01005661,0.027094398,0.007179499,0.004510119,0.024352282
11/20/2018,-0.000240896,-0.030640669,0.02367798,0.027239567,-0.026961269,-0.026153483,-0.004950439,-0.013085717,-0.005122368,-0.013806347,-0.041225868,-0.038427225,-0.031690393,-0.011918152,-0.021474365,-0.046142948,0.015296385,0.000845901,0.008204723,-0.016146587,-0.027465255,-0.001654432,-0.010095329,-0.033514167,-0.029449141,-0.023902639,-0.002809718,0.000182047,0.012423961,-0.019277843,-0.00619733,-0.002569854,0.014133615,-0.015489428,-0.028616579
11/19/2018,-0.034081656,-0.020647238,-0.055957154,-0.03860691,-0.041072105,-0.019376495,-0.042757147,-0.032920028,0.032314924,-0.015977186,-0.009869327,0.004409179,0.004847891,-0.007834558,0.007637049,0.000791181,-0.030011844,-0.014935958,-0.062386679,-0.011837946,-0.051624055,-0.036876827,-0.044679304,-0.039363972,-0.030624807,-0.021135948,-0.087061492,-0.080371707,-0.050096363,-0.066176396,-0.03568873,-0.056324839,-0.036377566,-0.002163946,-0.019043553
11/16/2018,-0.025835683,-0.007749095,-0.020078854,-0.024749842,-0.014486579,-0.001916913,0.03189592,-0.023382094,0.007696922,-0.004609002,0.004696874,0.010525699,0.035534937,0.010125801,-0.000726866,-0.000790555,-0.008856927,0.007242282,-0.003117401,0.004323349,0.012069223,0.019021085,-0.016453353,-0.026642971,0.004172481,-0.029789021,0.000452849,-0.004417579,0.010710759,-0.011776522,0.005373706,0.006931908,-0.016012033,0.009780464,0.018022457
11/15/2018,0.029034491,0.01810227,0.022013373,-0.006539367,-0.030726083,-0.014118993,0.011807073,-0.017879101,0,0.00065886,-0.014444293,0.027740937,0.035892792,0.01218963,0.025528747,0.027006204,0.030746697,0.026056493,0.026298954,0.002119072,0.036372664,0.00116117,-0.009137801,-0.000633993,0.034532381,-0.009942368,0.024275213,0.020108817,0.057400363,0.049434684,0.044827501,0.039381033,-0.024946284,0.008076428,-0.015481247
11/14/2018,-0.018651986,0.009381488,0.018080908,-0.026483321,0.005314283,0.005027906,-0.026171704,-0.001065044,0.008358149,-0.011670962,-0.003544872,0.002528219,-0.004567612,-0.013085836,-0.020622239,-0.035605373,-0.020334088,-0.017331074,-0.054653258,-0.003285543,-0.035402507,-0.045444468,-0.013704987,-0.001898178,-0.006827585,0.001003613,-0.021262091,-0.014744089,-0.002567471,0.004755641,0.006093461,0.009504961,-0.000113145,-0.001047814,0.035320671
11/13/2018,-0.003080139,0.016128156,0.002437035,-0.015048884,0.004923288,-0.002396316,-0.003926702,0.001063356,0.013309074,-0.011536475,-0.001449992,-0.026049787,-0.026963025,0.004661789,0.005874221,0.007013334,-0.000674545,0.000564418,-0.021399338,-0.020099321,-0.000317346,0.009172259,-0.021062649,0.010227512,0.007680028,-0.013123176,0.012720337,0.008746385,0.038666693,0.010950828,0.00536607,0.013995931,-0.003101229,0.00579618,-0.012040359
11/12/2018,-0.013837271,-0.018068065,-0.048891787,-0.014094956,-0.01293145,-0.035270875,-0.045099489,-0.014430834,0.001211448,-0.005710576,-0.013712527,-0.034413792,-0.040375252,-0.020606299,-0.021026115,-0.025832794,-0.039209364,-0.019372748,-0.166127862,-0.001056771,-0.04617015,-0.012591098,-0.033329719,-0.03467849,-0.015050124,-0.043498809,-0.04688868,-0.033368723,-0.329758725,-0.042700127,-0.064270497,-0.04329697,-0.031350648,-0.011562523,-0.009427218
11/9/2018,-0.053052134,-0.025457454,0.007737212,-0.022243762,-0.038565052,-0.010691474,-0.038168684,-0.011081873,0.012262478,-0.007766663,-0.004021716,0.021148964,0.006294692,-0.017655887,-0.009699272,-0.012653167,-0.029407124,-0.002576362,-0.020973766,-0.012880414,-0.034210584,-0.006365254,-0.003856781,-0.025144417,-0.034096859,-0.000394594,-0.034891078,-0.020483321,-0.040637843,-0.032888181,-0.005244551,-0.034824428,-0.028391031,-0.016494177,-0.02526976
11/8/2018,0.000746269,-0.03510568,-0.060163297,0.016715855,0.016665303,0.004112681,-0.003195516,-0.022978679,-0.02042048,-0.009818649,-0.004587105,-0.032156411,-0.039395393,-0.007863781,0.008073127,-0.006700507,0,-0.016500259,0.004246542,0.000907962,0.020438655,0.008187697,0.00124218,-0.055132408,-0.02746127,-0.035028981,0.000564229,-0.013692089,0.02459596,-0.011971683,0.024957422,0.028003251,-0.004805936,-0.010742851,-0.012171728
11/7/2018,0.01702266,0.015433392,0.022158355,0.008178489,-0.0082242,0.028679639,0.032264683,0.026793596,-0.0319768,0.013480375,0.015461918,0.088809585,0.016957085,0.027332367,0.017153337,0.022997355,0.032137632,0.035063104,0.057073232,0.02823929,0.00509817,0.084993921,0.015144345,0.033482118,0.04461457,0.012022288,0.058529273,0.053500146,0.033030854,0.028391986,0.026944049,0.011914346,0.030195881,0.021745893,0.023724095
11/6/2018,-0.004962768,0.009706732,-0.006894185,0.001489129,-0.015640989,-0.000987923,-0.006655765,-0.014658374,0.011169959,0.018472286,0.009639633,0.001618613,0.009214919,0.005912388,0.004675132,0.012193123,8.11785E-05,0.009869163,-0.007788038,-0.005846852,0.003309779,-0.001199017,0.012404121,0.008291933,0.023099466,0.024151524,-0.011001218,0.002792943,0.032415196,-0.003005987,0.037075816,0.013792566,0.005525521,0.001347914,0.029347844
11/5/2018,0.002487595,-0.02105915,0.03316786,0.009015803,0.008241536,0.012560489,0.017503656,0.003003718,0.030909091,-0.001395996,0.018639154,0.009394146,0.03908157,0.003026093,0.006550992,-0.0023755,0.00317537,0.014230834,0.022856842,0.011119944,-0.003149355,-0.10341856,0.011823929,-0.040899786,0.004928864,0.012466022,-0.009869077,0.001043232,0.019679003,-0.009920685,-0.003080246,-0.014081104,-0.007870234,0.016227586,0.00451304
11/2/2018,-0.018471317,-0.033652648,-0.015372619,-0.003493886,0.003020476,-0.002936993,0.012554088,-0.008697702,0.021039604,0.002190443,0.002438947,-0.017916881,-0.042473601,-0.007820965,-0.005505643,0.014501209,0.026065189,-0.00834039,0.019074662,-0.014564454,0.003612252,-0.017740233,-0.014652921,0.01184043,0.008741041,-0.004534246,-0.020058766,-0.022994129,-0.070667614,0.00498507,-0.039629337,-0.000321767,-0.023945699,-0.010014539,-0.003120208
11/1/2018,0.035392327,0.06003369,-0.05698442,0.015458718,0.041559712,0.026040416,0.075082263,0.017459946,0.014438167,0.008281918,0.00424273,0.015685479,0.014714275,0.003816008,-0.000366826,0.014500704,0.068082422,0.03634929,0.104747915,0.011552356,0.032318225,-0.004415538,0.023135965,-0.026739753,0.027860186,0.046972591,0.017123221,-0.001953109,0.030558059,0.063626669,0.028591944,0.052489036,0.031250012,0.044112855,0.041962791
10/31/2018,-0.040598955,0.03648363,0.056535922,-0.020843673,0.023123816,-0.002042644,0.092023782,0.007550844,0.043905636,0.003829232,0.003115165,0.010220855,-0.001611209,0.018795091,0.021743144,0.038842157,-0.018565566,-0.006562655,0.030131064,0.016883858,-0.001861073,0.003163911,0.014146468,0.028065274,0.032862247,0.038488124,0.038359742,0.030829205,-0.002373074,0.047486895,0.011221249,0.024457862,0.0302825,-0.012370871,-0.01379472
10/30/2018,0.039916657,0.008913315,0.018474531,0.034659768,-0.002787336,0.017552061,0.043826763,0.022673051,-0.009733939,-0.021109708,0.024727943,0.018870623,0.034006275,0.033738625,0.017644225,0.01860029,0.017192232,0.017676795,0.034965478,0.016387122,0.039497083,0.01847478,0.042671085,0.048733413,0.030531578,0.057919315,0.009008267,-0.005589139,0.032805392,0.03894974,0.044964476,0.03547376,-0.007430588,0.04051943,0.028135592
10/29/2018,-0.052276023,-0.035860141,-0.048755496,0.009067436,-0.001349671,0.005631926,-0.030458775,0.010207566,-0.063221941,-0.034339909,0.019386771,-0.04396641,-0.042417454,0.009614161,0.013827173,-0.032788262,-0.034488648,0.002631769,-0.031239615,0.000870826,-0.005610805,-0.017517982,-0.065911372,-0.043498282,-0.009300305,0.000549281,-0.033426792,-0.024613519,-0.04466857,-0.02090401,-0.007740999,-0.011189072,-0.034625958,-0.011616507,0.005705507
10/26/2018,-0.024533638,-0.010082435,-0.022982283,0.02197506,-0.017812748,-0.038197419,-0.023978457,0.024921271,-0.032352882,-0.014965919,-0.036263261,-0.025714444,-0.005227809,-0.012832964,-0.013732701,-0.121741507,-0.007596509,0.005695755,-0.008315289,-0.01749295,-0.019336582,-0.008164099,-0.012370433,-0.039348293,-0.005015952,-0.018862831,-0.037499992,-0.028151175,-0.000180065,-0.037520311,-0.040901802,0.03855028,-0.027331818,0.015389929,-0.004986679
